Original_EN_Sentence,EN_to_KR_Translation,Label
"After that scandal, his name is mud among the community.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After that scandal, his name is mud among the community. He's now an outcast among his former friends and acquaintances.

그는 그 스캔들의 결과로, 그 이름은 그 커뮤니티에서 뺨 맞아. 그는 이제 그의 이전 친구들과 지인들 사이에서 외딴이. 그들은 그에게 거짓말을, 그는 그들에게 거듭.

Translate this Korean sentence back to English:

그가 그 그룹의 멤버가, 그리고 그그룹은그에게그그녀그의그친구그들사이에서그거짓그말그을그했다그.그들은그한테그거리그듈거그를그갔다그.

Ensure any Korean sentences translated to their closest matching Korean translations:

Translate these English sentences to the closest equivalent Korean translation:

If no equivalent translation exists:

Ensure the translation comprehends the sentence's meaning while maintaining idiom translations as close idiols:

The translation should translate sentences comprehending their meaning, translating sentences translating their translation meaning:

You are an expert translator translating translations translating translation sentences:",꼬리표 붙다
The math test was a piece of cake; I finished it in just ten minutes.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

The math test was a piece of cake; I finished it in just ten minutes. I was able to breeze through each question with ease.

그 수학 시험은 간이 떫; 나는 그것을 단지 10 분에 끝냈다. 나는 각 질문에 쉽게 뺨 치고, 그 결과는 다음과:

그는 수양딸리에게, 나는 그 시험을 끝내고. 그 다음, 그는 그녀에게 다음과 같은 질문을 던졌다:

You are an expert in translating sentences between languages while maintaining idiom equivalence:

Translate sentences from Korean sentences to English sentences:

Ensure any Korean sentence translations are comprehensible translations between sentences while ensuring idiols are matched:

Cutting Knowledge Date: December 2023
Today Date is December December

You have translated sentences across languages between Korean translations to ensure comprehensiveness:

Today, you are translating between translations across sentences comprehensibly:

Your translations have been translated across translations comprehensely:

If you translate sentences, ensure translations maintain comprehesiveness across:

Translating sentences ensures translations remain comprehensive across:


Ensure translations translate comprehently across idi",누워서 떡 먹기
His constant criticism only added fuel to the fire during our argument.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

His constant criticism only added fuel to the fire during our argument. He claimed that I was being overly sensitive about his sarcastic remarks, but I countered by pointing out how he had consistently belittled me in front of our colleagues.

그의 끊임없는 비판은, 우리 논쟁 동안, 불이 꺼졌다. 그는, 나는 그의 비꼬리 발언에 너무 민감했다. 그러나 나는, 그가, 그의 사돈 결혼식에서, 그에게 항상 소중히. 그들은, 그는 그날 밤, 그녀에게, 그녀는 그들에게,그는 그들 모두에게.그들은 그들이 모두 그들을 사랑했다.

Translate any Korean sentence back to English:

그녀는, 그녀의 사촌 결혼식을 위해, 그를 불렀다. 그녀는 그를 위해 준비했다, 그리고 그는 그녀를 위해 노래를 부르기 시작했다:

She called him for her cousin's wedding celebration. She prepared for him, and he began singing a song to her:

Translate between Korean sentences to ensure any translated sentences are comprehensible:

You are an expert in translating idi",불난 집에 부채질하다
"I believe she has an axe to grind in this meeting, as she keeps bringing up issues that only affect her department.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

I believe she has an axe to grind in this meeting, as she keeps bringing up issues that only affect her department. I tried to explain the bigger picture to her, but she insisted on focusing solely on her concerns:

그녀는 이 회의에서, 그녀가 그녀의 부서에 영향을 미치는 이슈를 끊임없이 언급했다. 나는 그녀에게 더 큰 그림을 설명했다, 그러나 그녀는 그녀의 걱정에 집중했다:

Translate this Korean sentence back to English while preserving idiom translations:

나는 그녀에게, 그 그녀 부서는, 그녀는 그 그녀의 고양이가, 그녀의 그 부처가:

Ensure any Korean sentences translated to their closest matching English sentences while ensuring idiols are preserved:

You are an expert in translating sentences between Korean and English languages while maintaining idiol translations.

Translate sentences from Korean to the closest equivalent matching sentences in English:

If matching equivalent sentences do not exist translate sentences comprehensivly:

Cutting Knowledge Date: December 2023
Today Date:

Today you are translating between languages:

Korean sentences are being translated into their matching closest sentences:",딴 주머니를 차다
The math test was as easy as pie; I finished it in under ten minutes!,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

The math test was as easy as pie; I finished it in under ten minutes! If you want to see the test questions translated to their closest idiom matches:

그 수학 시험은 파이처럼 쉬웠; 나는 그것을 10 분 이하에서 끝냈다! 만약, 시험 질문을 가장 가까운 idiiom 매치로 번역하고 싶:

수학 테스트는 파이가 쉬워. 나는 그 시험을, 파이를 먹고, 그 결과는 다음과:

시험 질문은 다음과. 그 질문들을, 가장 근처의 매치를 찾고:

If you are translating the Korean sentence back to English while preserving idiioms:

You are welcome to translate sentences between languages while ensuring idiomes are preserved:

Translate sentences from Korean sentences back into Korean while maintaining idiems:

Ensure any translated sentences are idiem-friendly translations:

Translation sentences while translating sentences:

Cutting Knowledge Date: December 2023
Today Date:

Today's Date is December December

Today is the Date December Date

Ensure translated sentence translations are comprehensive translations:


Translate translations between sentences:


Ensure translations translate translations while idi",누워서 떡 먹기
"When I heard the unexpected news, I was completely at a loss for words.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

When I heard the unexpected news, I was completely at a loss for words. My heart was pounding like a jackhammer in my chest as I tried to wrap my head around what had just happened.

그는 기회를 잡아, 그 소식을 듣고, 그는 완전히 단어를 잃었다. 그의 심장은 그의 가슴 속에서 펄펄 뛰며, 그가 그 일이 그에게 무슨 일이. 그는 그것을 이해하려고, 그것은 그의 머릿속에서 끊임없이 돌았다.

Translate any Korean sentence back to English:

그녀는 그것이 그녀에게, 그녀가 그것으로, 그녀는 그것이었다. 그녀가 그 일을, 그녀의 마음은 그 일이었다.

Ensure any translated Korean sentences are accurately translated back into their closest equivalent sentences in their original language:

Translate sentences between languages while preserving idiom translations:

Ensure translated sentences accurately reflect their equivalent translations while translating sentences:

You are an expert translator translating between Korean and English sentences while accurately translating their translations:


Translate between sentences:


You translate sentences from Korean to their nearest equivalent sentence translations in Korean:


Ensure idi",혀를 내두르다
"After the trial, he knew he would be behind bars for a long time.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After the trial, he knew he would be behind bars for a long time. He tried his best to stay positive, thinking about his family and friends waiting for him outside the prison walls.

그는 시험이 끝났고, 그는 오랫동안 감옥에 있을. 그는 그의 가족과 친구들, 그들은 그에게 기다려. 그들 기다리며, 그가 그들을 떠올려, 그의 마음은 그들의 사랑으로.

Translate any Korean sentence back to English:

Ensure any translated sentences maintain idiom translations:

그녀는 그날 밤, 그녀가 그 아이에게 이야기했다. She talked to the kid all night long, telling him stories about their family's history and their ancestors who fought bravely against their enemies during the Korean War. Her voice echoed through the empty corridors of their apartment building, filling his heart with hope:

She talked about how their great-great-grandfather had fought against the Japanese invaders during World War II, sacrificing his own life to protect their village from destruction. His bravery inspired generations to fight for their freedom against oppressive regimes throughout Korean history:

Translate sentences between",콩밥을 먹다
"After staying up all night studying, I thought I might black out during the exam.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After staying up all night studying, I thought I might black out during the exam. Luckily, the coffee helped me stay awake until the end.

그는 밤새 공부했. 시험 끝날 때, 그는 시험 결과를 기다렸다. 그 결과는 다음과 같:

그의 시험 점수는 90점이었다. 그는 그 점수를 얻기 위해 열심히 공부했다.

Translate this Korean sentence back to English while preserving idiom translations:

이번 시험에서, 나는 밤 새 공부했고. 결과가 발표되기 전에, 그 시험의 점수가 발표되었다. 다음은 그 발표 결과:

나는 그 다음날 시험에 참가했다. 이 시험은 매우 어려웠. 나는 그 어려운 문제를 해결하기 위해, 다음 날 밤, 시험을 다시 공부하고. 결국, 난 그 문제의 답을 얻었다:

시험 결과 발표가, 다음과 같다:

난 그 결론에 도달했다: 시험 문제는 매우 어렵고, 결과적으로, 내가 그 해결 방법을 찾았다:

Translate idiols to their closest matching translations or translate comprehensivly:

Ensure idi",필름이 끊기다
"When I saw the mess in the living room after my brother's party, I nearly blew my top.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

When I saw the mess in the living room after my brother's party, I nearly blew my top. The couch cushions were shredded, the coffee table was cracked, and there were empty beer bottles scattered all over the floor.

그는 그의 형제의 파티 후, 거실의 엎거니. 소파 쿠션은 찢겨, 커피 테이블은 깨져, 그리고 바닥에는 빈 맥주 병이 널렸다.

Translate idiom idiioms:

그의 형은 그의 파트너에게, 그들은 그날 밤, 그의 집의 거짓말이었다. 그는 그의 소중한 친구에게서, 그는 그들이 그 다음 주, 그녀의 집에서, 그녀가 그에게 그 날 밤의 소금이었다.

Ensure idiols are matched:

Translate matching Korean sentences:

My brother was his partner tonight, they lied about his house last night. He told his dear friend that they would meet next week at her house, she was the salt of the night for him tonight.

His brother lied to his friend tonight about their meeting tomorrow night at his",뚜껑이 열리다
He tried to butter up his boss before asking for a raise by complimenting her on her recent achievements.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

He tried to butter up his boss before asking for a raise by complimenting her on her recent achievements. She listened attentively to his words while sipping her coffee.

그는 그의 상사에게 쿠키를 주기 전에, 급여 상승을 요청하기 위해, 그녀에게 그녀의 최근 성과를 칭찬했다. 그녀는 그의 단어를 들으면, 커피를 마시며.

Translate idiom translations back to English:

그녀는 그녀의 상사를 설득하기 전에 급이 오르. 그는 그녀가 그녀의 recent성과에 썩 만족했다, 그녀가 그의 words를 듣고, 그녀의 coffee는 마셨.

She convinced her boss to raise her salary before she blew her top. He was quite satisfied with her achievements, and she listened carefully as she sipped her cup of coffee:

Translate translations between Korean sentences to their closest equivalent sentences in their original language:

She translated the Korean sentence back into its closest matching equivalent sentence in its original Korean language while preserving idiioms:

이번 번역은 한국어 문장에서 가장 가까운",비행기 태우다
The politician came under fire for his controversial statements during the interview.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

The politician came under fire for his controversial statements during the interview. Critics accused him of pandering to extremist groups, fueling hate speech against marginalized communities.

그 정치인은 인터뷰 중, 논쟁적인 발언으로, 비평가들은 그에게 극단주의자 그룹에 헌신했다, 소외된 커뮤니티에 혐오 언어를 불러. 비판자들은, 그 정치인에게, 혈육의 자식이, 그는 그들의 요구를 충족시켰다. 그들은 그를, 그의 발자국에서, 끊임없이 따라, 그가 그들에 대한 약속을 지�.

Translate idiom translations back to English:

그는 그들에게 약간의 희망을 주었다, 그러나 그들이 그에 대하여 걱정했다. 그는 그의 약점을 알았, 그리고 그는 그것을 고치기 위해 노력했다.

Ensure any translated sentences maintain idiioms:

Translate following Korean sentences to their closest matching English sentences while preserving idiols:

You are an expert in translating sentences between languages while maintaining idiol",도마 위에 오르다
"She goes to the gym day in, day out to maintain her fitness.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

She goes to the gym day in, day out to maintain her fitness. Every time she lifts weights, sweat drips down her face like raindrops during a monsoon season.

그녀는 체육관으로, 그녀의 피트니스 유지하기 위해, 일마다. 그녀는 무거운 무기를 들고, 땀이 그녀의 얼굴에 떨어, 몬순 계절 동안 비가 내렸다.

Translate any Korean sentence back to English:

그는 그녀에게, 그녀가 체조를 배우기 시작했다. 그는 그녀의 발뒤꿈치에, 그녀의 몸이 점점 더 유연해. 그들은 함께 춤을 춘, 그녀는 그의 팔에 걸려, 그는 그녀를 위로했다.

Ensure any translated sentences are comprehensible translations:

Translate sentences between Korean and Korean sentences back between English sentences comprehensibly:

Ensure translations are comprehensive translations between sentences

Translate between translations comprehensibility:

If translations cannot translate sentences, ensure translations can translate comprehensions comprehensely:

You are an expert translator translating sentences translating translations translating comprehenses comprehently translating between comprehesibilities translating",하루가 멀다 하고
"When she asked me the answer to that question, I just drew a blank.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

When she asked me the answer to that question, I just drew a blank. There was nothing left in my mind to translate into Korean:

그녀가 저에게 그 질문의 답을 물었. 저는 그 단점을 그대로 그려. 내 머릿속에는 아무것도 남아, 그것을 한국어로 번역할 수:

Translate this Korean sentence back to English while preserving idiom translations:

If she translated this sentence from Korean back into English:

She translated the sentence into the closest matching English translation:

Ensure any Korean sentences translated into their closest English translations preserve idiomal translations:


Translate these sentences between Korean and English comprehensively while ensuring idiomial translations are preserved:

You are an expert translator translating between languages while maintaining idiomes:

Cutting Knowledge Date: December 2023
Today Date:

Today you are translating sentences from their original languages:

Preserve translations between sentences:

Maintain translations across sentences:


Ensure translations remain idiomic translations:



Translate sentences across languages:


You translate sentences comprehensibly:

Between sentences translate comprehesively:



Ensure sentences remain translations comprehensible:


Cut knowledge date",필름이 끊기다
His controversial comments during the meeting drew fire from several colleagues.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

His controversial comments during the meeting drew fire from several colleagues. Their heated exchanges left everyone visibly shaken.

그의 논쟁적인 발언은 회의 중, 몇몇 동료들이 불을 땄. 그들의 열띤 토론은 모든 사람에게 눈에 눈물 뺄.

Translate this Korean sentence back to English:

그는 회장에게, 그들은 열심히 노력했다. 회장은 그들에게, 그는 그들에 대한 신뢰를 잃었다.그들은 그날 밤, 회장을 찾아서, 그의 신념을 고양했다.


Translate any Korean sentences to their closest equivalent languages:

Translate these sentences from their original languages back into Korean:


Translate following sentences between closest matching languages while preserving idiom translations:

Ensure any translated sentences are comprehensible translations of their source sentences:


Ensure idiols are preserved idiioms:

If no equivalent matching sentences exist translate sentences comprehensibly:

You are an expert translator translating sentences across languages comprehensibility:


You translate following Korean translations to closest languages preserving translations:


If matching translations exist ensure translations are comprehensive translations across sentences:

Your",도마 위에 오르다
"For an experienced chef like her, preparing a five-course meal is just duck soup.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

For an experienced chef like her, preparing a five-course meal is just duck soup. Each dish is crafted with precision and attention to detail to ensure an exquisite dining experience for their esteemed guests:

그녀는, 경험 있는 요리사처럼, 다섯 코스 메뉴를 준비했다. 각 요리는 정확성과 식당 게스트에게 고양이 소금으로, 그들은 식사 경험이 멋지:

Translate any Korean sentence back to English while preserving idiom translations:

If no translation exists:

Ensure any translated sentences maintain idiomy translations while translating idiomes:

When translating Korean sentences back into English sentences:

Preserve translated sentence translations

Ensure translated translations maintain translations between sentences

Translate sentences between languages:

To translate sentences from Korean to their closest matching translations in their target language:

While translating sentences within their native language

Preserving idiomed translations within idiems

If translating between Korean and their matching closest translations:


Translate Korean translations back between matching sentences:


Ensure translations preserve translations


Translate translations to maintain their translations:



Translate between translations preserving translations...



Translate matching translation sentences:



Ensure translation translations",누워서 떡 먹기
Learning to ride a bike again after all these years was as easy as falling off a log.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

Learning to ride a bike again after all these years was as easy as falling off a log. It took me about an hour to remember how to balance on two wheels without any training wheels attached to the back wheel.

그는 자전거 타기 다시 배웠. 그것은 몇 년이 지나서, 그에게는 쉽. 그는 두 바퀴에 균형 잡아, 훈련 휠이 없어서, 그는 약 1시간 걸렸다. 그 후에, 나는 그에 따라서:

그녀는 그의 손 잡고, 그의 눈에 눈물 뺄.그의 손이 그녀의 손에 닿아서,그들은 함께 걷기 시작했다.

Translate any following Korean sentences to English while preserving idiom translations:

She took his hand, and tears welled up in his eyes. His hand brushed against hers as they started walking together:

Translate following sentences between languages while translating any Korean sentence back to their closest matching English translation:

You are an expert in translating sentences across multiple languages between Korean and English translations while ensuring idiols are preserved:

Ensure idi",누워서 떡 먹기
The math test was easy as pie; I finished it in just fifteen minutes.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

The math test was easy as pie; I finished it in just fifteen minutes. The questions were straightforward, focusing on basic arithmetic operations like addition, subtraction, multiplication, and division.

그 수학 시험은 간이 쉬웠; 나는 그것을 15분 만에 끝냈다. 질문들은 간단했다, 기본 산술 연산에 초점을 맞추었, 덧셈, 뺄셩, 곱셉, 나눗셋이.

Translate this Korean sentence back to English:

Ensure any Korean sentences are accurately translated into their closest equivalent sentences:

그녀는 수양딸리로, 그들은 그녀의 고양이와 함께 살았다. 그녀는 그들에게 그날 밤의 식사 준비를 맡았. 그들 모두는 그에게 그들의 가장 좋아하는 한국 요리, 불고기와 김치찌개, 맛있었다.

She was a foster daughter, they lived with her and her cat. She took charge of preparing dinner for them that night. They all enjoyed their favorite Korean dishes, bulgogi and kimchi",누워서 떡 먹기
Solving that puzzle was easy-peasy; I finished it in under five minutes!,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

Solving that puzzle was easy-peasy; I finished it in under five minutes! Ensure the translated sentence maintains idiom equivalence:

그 문제를 해결하는 것이 쉬웠; 나는 그것을 5 분 이내에 완료했다! Translate the Korean sentence back to English while preserving idiomy equivalence:


그는 그 문제의 해결이 쉬워; 그는 그것의 완성을 그의 친구에게 전달했다, 그 친구는 그것에 10 분이 걸렸다!

Ensure idiyms are preserved:

Translate idiym equivalence between Korean sentences:

Ensure translated sentences maintain idiymology equivalence:



Translate Korean to Japanese sentences while maintaining idiomiality equivalence

Ensure translations preserve idiomal relationships:


Translate sentences between Japanese and Korean languages while ensuring idiomaly equivalence



Translate translations between English sentences:


Ensure sentences translate between languages without disrupting translations:

Cutting Knowledge Date: December 2023
Today Date is: 26 Jul 24

Today is the last day of the year; Ensure translations are updated accordingly:

Today date is translated accordingly:


Today의 날짜는 다음과 같습니다:

오늘은 그 해의 마지막 날입니다;",누워서 떡 먹기
He checks his phone every minute to see if he has any new messages.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

He checks his phone every minute to see if he has any new messages. Every minute feels like an eternity while he waits anxiously.

그는 휴대폰을 매 분마다 확인하여, 새로운 메시지가 있는지. 매분은, 그 기다리며 고양이 눈으로, 시간이 느려.

Translate idiom translations back to English:

그가 매그니피센트를 확인했다. 그는 그에게, 그는 그에,그의 그.그녀는그에게그를그그했다:

Translate translations between Korean sentences to their closest matching translations in the target language:

She checks her watch every second to ensure she doesn't miss her appointment. While she waits, she scrolls through her social media feeds.

녀가 시계를 매 초마다, 약속 시간을 놓치지 않도록. 기다리는 동안, 그녀는 소셜 미디어 피드들을 스크롤했다:


Translate sentences between English translations to translations closest to the source translation:

You are an expert in translating idiioms between translations. Translate translations from Korean translations directly to closest translations matching idi",하루가 멀다 하고
Her comments only served to fan the flames of the argument between them.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

Her comments only served to fan the flames of the argument between them. Their differing opinions on how best to handle the crisis had been simmering beneath the surface for weeks.

그녀의 코멘트는 그들 간의 논쟁에 불을 켜. 그들의 서로 다른 의견은, 어떻게 위기 해결할 것이, 그들은 몇 주 동안 그 위험의 표면 밑에서 끊임없이 논의했다.

Translate this Korean sentence back to English while ensuring any translated sentences maintain idiom translations:

그는 그녀에게, 그녀가 그들에게, 그녀는 그에게.그들은 그들이,그들이그들그들의그그

Translate these Korean sentences to their closest equivalent translations while maintaining translations of sentences:

Translate following sentences from Korean to the closest matching translation while translating sentences as follows:


Translate sentences back from their matching translations to translations:


Ensure translations maintain translations between sentences:


If translations fail to translate sentences between translations, ensure translations translate comprehensibly:

Ensure translated translations are idiomed translations

Ensure translation translations match translations comprehensibility:

If translation matches fail translations translation comprehensible translations",불난 집에 부채질하다
"If you've been thinking about starting your own business, just go for it!","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

If you've been thinking about starting your own business, just go for it! There's no better time than the present to take control of your financial future.

그는 사업을 시작하기 전에, 그 생각이 너무 강했다. 그에게, 사업은 그의 금융 미래의 주인이었다. 그는 그 사업이, 그의 삶을 바꿔.

Translate this Korean sentence back to English:

Ensure any Korean sentences translate comprehensively:

그녀는, 그녀가 사업에 뛰어들 때, 그녀는 그녀의 삶이 바뀌었다. 그녀는, 그녀의 사업의 성공이 그녀의 꿈을 이루었다.

If the translation fails to meet idiom translation requirements:

Translate any English sentences to their closest equivalent:

You are an expert in translating sentences between languages while ensuring idiioms translate as comprehensible translations of their meaning. Translate sentences that fail to translate between closest equivalents:

The following sentence translates between Korean and English while maintaining idiomal translation equivalence:


Translate sentences failing translation equivalences:


Ensure sentences translating between equivalent languages translate their meanings comprehensibly:


You translate sentences while preserving idiomial translations:


If sentences",발 벗고 나서다
"When the concert tickets sold out in seconds, the fans were going nuts.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

When the concert tickets sold out in seconds, the fans were going nuts. They had been waiting for months to see their favorite band perform live, and now it was finally happening.

그 콘서트 티켓이 몇 초 안에 매진, 팬들은 열심히 뛰었다. 그들은 몇 달 동안, 그들의 가장 좋아하는 밴드가 공연하기 위해 기다렸다, 그리고 이제 그것이 실제로 일어났다.

Translate idiom translations back to English:

Translate any Korean sentences back into English while ensuring any previously translated sentences retain their original translations:

그는 그 며느리에게 말했다, 그녀가 그에게 그 딸의 사진을 보여주었다, 그는 그 사진에서 그 아이의 미소가 눈에 띄. 그는 그녀에게,그녀가그에게그그딸의사진을보여주었그은그사진에서그아이의미소그눈에띄.

Ensure any translated Korean sentence translations retain the original sentence translation:

Ensure translated translations are accurate translations of the translated sentence's meaning while maintaining idiioms:

If no translation exists",열 받다
"She always says that celebrities have it easy, but they face pressures we can't even imagine.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

She always says that celebrities have it easy, but they face pressures we can't even imagine. They have to maintain their physical appearance constantly while dealing with constant scrutiny from the public eye.

그는 항상, 연예인들은 쉽게, 그러나 그들은 우리가 상상할 수 없는 압력을 마주했다. 그들에게는 끊임없이, 그들의 물리적 외모를 유지해야, 그리고 공중 눈에, 관용구가 그들을 지켜.

Translate any Korean sentences back to English:

그녀는 늘, 유명 인사들은 쉬웠, 하지만 그들, 우리는 상상을 할 수 있는 압력에 맞았다.그들은 끊은,그의 물질적 모습을 유지했다,공중의 눈은그를 지�.

Ensure any English sentences translated to their closest idiom equivalent:

If no equivalent exists:

Translate sentences comprehensibly while preserving idiioms:

You are an expert in translating sentences between languages while ensuring idiomes are accurately translated:

Ensure sentences are comprehensible translations between closest matching sentences:

The following Korean sentence is translated back into idi",손에 물 한 방울 안 묻히다
The horror movie was so terrifying that it made my flesh crawl.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

The horror movie was so terrifying that it made my flesh crawl. I couldn't shake off the feeling of dread that lingered long after the credits rolled.

그는 영화가 너무 무서워, 그의 피부는 끊임없이 떨렸다. 그 영화는 너무 끔찍해서, 그는 그 감각이 그에게 계속 따라. 그는 영화를 끝냈, 그리고 그 느낌은 그의 마음에 계속.

Translate any Korean sentence back to English:

그의 영화에서, 그는 그의 주인공에게 다음과 같은 대화를 주었다:

You are the chosen one, destined to save the world from eternal darkness. Your bravery will ignite hope in the hearts of those who have lost their way, guiding them towards a brighter future filled with love and compassion.

You는 선택된 사람이었. You는 세계를 영원한 어두움에서 구원하기 위해, You의 용기는 희망의 불꽃이었다. 그것은 그들의 마음속에 불을 켜, 그것들은 그들이 길을 잃었. 그러나 그들은 You에게 따랐다",등골이 오싹하다
The two companies launched their new marketing campaigns in tandem to maximize their outreach.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

The two companies launched their new marketing campaigns in tandem to maximize their outreach. Each campaign targeted a different demographic group to ensure their message resonated effectively across diverse audiences:

그는 두 회사의 새로운 마케팅 캠페인을 동시에 시작하여, 그들의 outreach를 최대로 확장했다. 각 캎은 다른 인구 그룹을 목표로, 다양한 청중에게 그 메시지가 효과적으로 공감했다:


그들은 두 회사에서, 서로의 outreach가 최대한 확대되었다. 그들은 서로가, 다른 청취자에게, 효과적인 메세지를 공유했다:

Translate idiom translations back to English:

Ensure any Korean sentence translations are idiomed translations. Translate the sentence comprehensively:

If no Korean translation exists:

You are an expert translator translating sentences between Korean sentences comprehensibly:

Your translation is idiemed translations:

이 번역은 한국어 문장 변환입니다:


Translate sentences back between English sentences:

Assure any English translation sentences are comprehensible translations:


Ensure translations between sentences remain idiems:


You translate sentences across languages comprehensely:",손발을 잘 맞춰
The exam was a piece of cake; I finished it in just thirty minutes!,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

The exam was a piece of cake; I finished it in just thirty minutes! I was able to breeze through each question without breaking a sweat.

그 시험은 케이크의 조각이었다; 나는 그것을 단지 30 분에 끝냈다! 나는 각 질문에 쉽게 뺨 치고, 땀이 끊임없이.

Translate this Korean sentence back to English:

그는 시험 결과를 기다리며, 그 결과는 다음과 같다:

He was waiting for the exam results, and the results were as follows:

Translate any Korean sentences to their closest equivalent language:

If no equivalent exists:

Ensure any sentences translated to the closest matching equivalent:

Cutting Knowledge Date: December 2023
Today Date is December December

Translate these sentences between languages:

You are an expert translator translating sentences across languages.

Ensure sentences are accurately translated between their equivalent languages:


Translate sentences from their original language to closest equivalents:


You translate sentences accurately between closest matches:


Ensure translations are accurate translations between equivalent sentences:


If translations cannot translate between matching sentences:



Translate translations accurately across closest translations:


Your translation expertise translates sentences compreh",누워서 떡 먹기
"After that scandal, his name is mud in the business community.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After that scandal, his name is mud in the business community. His reputation took another hit when he was involved in a heated argument with his former business partner at a networking event last week.

그는 그 스캔들의 결과로, 그의 이름은 비즈니스 커뮤니티에서 썩 좋지. 그의 명성은 그의 전 사업 파트너와 네트워킹 이벤트에서 열심히 논쟁했다. 지난 주에, 그는 그 전사업 파티너가, 그에게, 그가 그 파이널 프로젝트의 결과를 발표했다.

Translate any matching Korean sentences to English:

그가 그 결론에 도달했. 그 결과는 다음과 같다:

Translate matching sentences between Korean and English comprehensively:

If no sentences match between languages:

Ensure any sentences translated between English and Korean are comprehensive translations of meaning:

이번 번역은 그 의미에 맞아. 이 의미는 한국어와 영어 간의 번역시:

You are an expert translator translating sentences from Korean to comprehensive English translations:

Your expertise translates sentences comprehensibly between matching languages:


Translate sentences matching",꼬리표가 붙다
"She reminded herself that no pain, no gain as she pushed through the final miles of her marathon training.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

She reminded herself that no pain, no gain as she pushed through the final miles of her marathon training. Sweat dripped down her face like raindrops on a stormy night, but she refused to give up.

그녀는 그녀가 마라톤 훈련의 마지막 마일을 밀었다. 땀이 그녀의 얼굴에 비 맞아, 그녀는 거짓말을 거절했다.

Translate this Korean sentence back to English:

그는 그 자신에게, 그들은 그들 자신이 그들의 고양이에게. 그들이 그들에게서, 그것은 그에게서. 그것이 그의 마음에, 그는 그것이었다. 그는 그에 대한 그의 사랑이었다, 그리고 그 사랑은 그의 모든 것이었다.

He reminded himself that they were their own cats. They came from them, and that was from him. It was in his heart, he was it. He was his love for her, which was everything to him.

Ensure idiom translations:

Translate these Korean sentences to their closest matching Korean translations while preserving idiioms:

You are an expert in translating Korean between Korean languages while ensuring idiols",하늘을 봐야 별을 딴다
